iter,ticks_until_defeat,mage_dmg_percent,range_dmg_percent,proc_percent
358,152,53.085642317380355,46.914357682619645,34.17142857142857
359,136,49.78274363749224,50.217256362507754,34.05714285714286
339,184,52.195423623995055,47.804576376004945,31.542857142857144
360,148,54.36028007638447,45.63971992361553,34.81904761904762
356,136,55.15527950310559,44.84472049689441,34.095238095238095
362,140,52.9559748427673,47.0440251572327,34.85714285714286
361,168,57.233502538071065,42.766497461928935,33.86666666666667
366,172,49.10941475826972,50.89058524173028,34.01904761904762
355,136,50.78173858661663,49.21826141338336,34.51428571428571
369,168,46.41509433962264,53.58490566037736,33.33333333333333
353,152,52.843016069221264,47.156983930778736,33.02857142857143
367,180,50.93882495457298,49.061175045427014,31.00952380952381
368,184,51.37732222934016,48.622677770659834,33.67619047619048
370,156,46.84629516227802,53.15370483772198,32.457142857142856
374,156,51.43220878421387,48.56779121578612,34.81904761904762
375,156,58.30188679245283,41.69811320754717,34.095238095238095
354,188,49.43253467843632,50.56746532156369,32.72380952380952
364,152,53.43653250773994,46.56346749226007,33.14285714285714
363,148,48.2367758186398,51.7632241813602,34.17142857142857
371,184,59.20624593363696,40.79375406636305,34.59047619047619
376,148,49.619289340101524,50.380710659898476,34.62857142857143
381,152,42.88389513108614,57.11610486891385,33.63809523809524
372,164,51.35309278350515,48.646907216494846,34.78095238095238
378,164,55.05824647455548,44.94175352544451,31.771428571428572
365,180,50.542437779195915,49.457562220804085,34.20952380952381
383,168,47.523510971786834,52.476489028213166,33.14285714285714
382,132,41.94150591163659,58.05849408836341,34.20952380952381
384,164,52.424046541693606,47.575953458306394,34.97142857142857
386,144,46.67511082963901,53.32488917036099,34.51428571428571
373,164,45.65079365079365,54.34920634920635,33.904761904761905
379,148,55.227552275522754,44.772447724477246,32.72380952380952
377,164,48.46779237023139,51.5322076297686,32.990476190476194
388,164,53.9047619047619,46.095238095238095,33.904761904761905
389,164,50.72738772928527,49.27261227071474,33.67619047619048
391,148,49.27899686520376,50.72100313479624,33.904761904761905
390,168,49.33670246367656,50.66329753632344,33.6
392,164,42.03262233375157,57.96737766624843,33.180952380952384
394,144,43.2741116751269,56.7258883248731,34.62857142857143
397,156,52.429022082018925,47.570977917981075,34.285714285714285
380,164,49.04822335025381,50.95177664974619,33.86666666666667
385,156,56.738461538461536,43.261538461538464,32.761904761904766
393,164,49.78056426332289,50.21943573667712,33.14285714285714
401,168,46.045918367346935,53.954081632653065,34.17142857142857
396,152,51.71990171990172,48.28009828009828,32.647619047619045
387,148,55.88607594936709,44.11392405063291,34.476190476190474
398,156,47.411104179663134,52.588895820336866,33.6
400,164,53.55997434252726,46.44002565747274,34.51428571428571
395,172,43.40937896070976,56.59062103929025,33.79047619047619
402,156,49.45054945054945,50.54945054945055,32.266666666666666
405,152,55.047619047619044,44.952380952380956,34.66666666666667
403,164,56.26145387904704,43.73854612095297,31.542857142857144
406,124,53.875236294896034,46.12476370510397,34.97142857142857
407,156,47.47348721147848,52.526512788521515,33.6
399,148,54.90816972767575,45.09183027232426,34.51428571428571
411,152,45.09316770186335,54.90683229813664,33.33333333333333
408,180,39.30635838150289,60.69364161849711,34.59047619047619
417,156,47.23067559342666,52.76932440657334,32.076190476190476
404,152,50.43050430504306,49.56949569495695,32.72380952380952
414,164,50.78566939032056,49.21433060967944,33.2952380952381
415,172,53.47490347490348,46.52509652509653,34.7047619047619
418,156,47.368421052631575,52.63157894736842,34.59047619047619
419,164,54.987684729064036,45.01231527093596,32.03809523809524
421,156,51.030605871330415,48.96939412866958,33.67619047619048
420,180,50.95033721643164,49.049662783568365,31.771428571428572
413,180,52.547770700636946,47.452229299363054,34.095238095238095
410,156,46.70398009950249,53.29601990049751,33.40952380952381
409,164,49.90488268864933,50.09511731135067,33.82857142857143
424,152,46.45522388059701,53.54477611940298,33.40952380952381
425,148,46.35352286773795,53.64647713226205,33.02857142857143
423,156,50.76238881829733,49.23761118170267,34.7047619047619
416,156,46.50127226463104,53.49872773536896,34.78095238095238
429,156,45.33001245330012,54.66998754669987,33.48571428571429
428,156,54.78589420654912,45.214105793450884,34.17142857142857
412,184,59.78999382334774,40.21000617665225,31.466666666666665
430,180,45.00314267756128,54.99685732243872,33.2952380952381
431,180,49.906191369606,50.093808630394,32.990476190476194
432,152,49.51159951159951,50.48840048840049,32.266666666666666
427,148,56.55216284987278,43.44783715012723,34.78095238095238
426,148,56.37162586315129,43.62837413684871,33.98095238095238
434,148,55.3015873015873,44.698412698412696,34.66666666666667
433,164,48.15039417828987,51.849605821710135,31.085714285714282
438,132,52.77777777777778,47.22222222222222,33.714285714285715
440,156,51.320754716981135,48.679245283018865,34.095238095238095
422,188,47.341115434500644,52.658884565499356,34.4
443,148,54.4529262086514,45.5470737913486,34.78095238095238
441,180,49.327354260089685,50.672645739910315,34.43809523809524
445,136,46.504369538077405,53.495630461922595,34.4
436,164,50.90909090909091,49.09090909090909,33.14285714285714
444,168,50.38265306122449,49.61734693877551,34.17142857142857
448,156,48.440483768300446,51.559516231699554,34.81904761904762
439,132,52.52022401991289,47.47977598008712,34.20952380952381
449,180,54.39384220654265,45.60615779345735,34.51428571428571
435,156,55.58949297495418,44.41050702504582,32.304761904761904
450,156,59.511889862327905,40.48811013767209,33.79047619047619
447,156,46.441947565543074,53.558052434456926,33.63809523809524
451,152,47.38139248305607,52.618607516943925,32.838095238095235
437,164,59.16458852867831,40.8354114713217,32.800000000000004
453,164,51.46683673469388,48.53316326530612,34.17142857142857
442,168,45.83063994828701,54.16936005171299,34.97142857142857
455,168,54.3903979785218,45.60960202147821,33.6
446,168,48.84169884169884,51.15830115830116,34.7047619047619
454,180,50.1611863313991,49.8388136686009,34.81904761904762
452,164,55.389408099688474,44.610591900311526,32.761904761904766
457,180,56.49968294229549,43.5003170577045,33.82857142857143
458,140,44.54203262233375,55.45796737766625,34.7047619047619
461,164,42.1785940468651,57.8214059531349,33.75238095238095
459,180,49.41935483870968,50.58064516129033,34.85714285714286
464,152,47.069710055521284,52.930289944478716,32.91428571428571
460,152,50.976685570258354,49.023314429741646,34.20952380952381
456,152,47.61051373954599,52.389486260454,30.8952380952381
462,152,49.908480780964005,50.091519219035995,32.22857142857143
470,132,51.196473551637276,48.803526448362724,34.93333333333333
467,164,45.2577975811585,54.7422024188415,34.05714285714286
469,168,49.11504424778761,50.88495575221239,33.63809523809524
471,164,52.450980392156865,47.549019607843135,31.733333333333334
468,164,56.33270321361059,43.667296786389414,33.44761904761905
